TransactionID,Date,Amount,Category,Subcategory,Merchant,PaymentMethod,Location,UserID
1244,2025-02-04 03:08:47.679989,794.57,Food,Restaurants,Knapp-Lee,Debit Card,South Jeffrey,4
1245,2024-08-29 16:02:09.843072,44.44,Shopping,Electronics,"Carter, Lawrence and Clark",Credit Card,East Jasonfort,1
1246,2024-06-19 20:58:20.795500,222.56,Health,Insurance,Little-Evans,Credit Card,South Jerry,1
1247,2025-02-27 05:30:08.573920,812.04,Entertainment,Movies,"Cardenas, Cooper and Valencia",Wallet,East Robintown,5
1248,2024-06-18 10:33:20.085411,932.11,Food,Groceries,Davis LLC,Cash,Jamesborough,3
1249,2024-07-12 14:28:19.924602,176.49,Shopping,Clothing,"Page, Alvarez and Watson",UPI,Lake Shawn,4
1250,2024-12-15 15:51:18.875273,41.88,Shopping,Clothing,Rodriguez-Torres,Credit Card,North Carolinemouth,1
1251,2024-11-07 23:07:00.740690,763.35,Food,Restaurants,Bauer Ltd,Cash,Ryanport,3
1252,2024-11-29 05:29:57.426720,858.83,Utilities,Electricity,Barrera-Walsh,Debit Card,Guzmanchester,5
1253,2025-01-17 20:03:56.610203,230.3,Food,Restaurants,Perry-Holland,UPI,Amandaville,1
1254,2025-02-07 23:24:29.987820,789.49,Utilities,Water,Vasquez-Mcdonald,Credit Card,Thorntonton,1
1255,2024-10-19 23:24:51.223433,706.31,Health,Pharmacy,Clark-Garcia,Debit Card,South Jessicachester,3
1256,2025-01-29 19:31:25.465560,475.13,Health,Clinic,"Brown, Castillo and Murphy",UPI,Singhfort,3
1257,2025-03-25 05:06:46.187644,930.57,Entertainment,Movies,"Johnson, Warner and Kim",Wallet,Harrismouth,4
1258,2024-08-07 17:25:28.877064,203.2,Food,Restaurants,Buck-Patterson,Credit Card,Torresfort,3
1259,2024-12-27 09:13:20.006379,786.55,Shopping,Home Goods,"Hinton, Calderon and Mosley",Credit Card,North Kyleshire,2
1260,2024-07-05 00:25:06.219045,217.5,Food,Fast Food,Byrd-Reed,Wallet,Tiffanybury,5
1261,2024-07-30 14:58:03.652385,254.36,Health,Clinic,Moore Group,Cash,Lake Kelsey,2
1262,2025-02-23 12:28:49.730116,996.4,Utilities,Water,Spears-Roberts,Credit Card,East Gregory,1
1263,2025-03-04 18:17:02.497686,698.13,Food,Fast Food,Ingram Ltd,Credit Card,South Nathanielburgh,3
1264,2024-09-23 19:21:55.772483,436.14,Shopping,Electronics,Graham-Fuller,Credit Card,West Brentburgh,2
1265,2024-09-08 21:27:12.676740,495.91,Food,Groceries,"Blankenship, Harding and Brown",Wallet,North Gloriastad,3
1266,2024-11-26 15:53:15.170107,962.78,Transport,Train,"Dalton, Hernandez and Fischer",Credit Card,Charlesside,5
1267,2024-10-13 20:55:39.896627,328.56,Transport,Bus,Adams Ltd,Debit Card,South Jerry,5
1268,2025-05-20 00:07:56.713826,16.18,Shopping,Electronics,Jones-Cooper,Credit Card,East Hailey,4
1269,2024-11-23 08:51:15.660264,478.54,Health,Pharmacy,Herrera Group,Debit Card,East Caitlinview,2
1270,2024-07-27 08:52:34.565400,123.01,Transport,Bus,"Ruiz, Chavez and Jones",Wallet,Jacobsburgh,1
1271,2024-06-04 18:26:06.370228,94.98,Shopping,Home Goods,Summers Inc,Debit Card,New Alexandramouth,2
1272,2025-04-26 22:28:45.285421,287.96,Transport,Fuel,Soto Group,Credit Card,Port Paul,2
1273,2024-08-21 08:09:18.111178,165.31,Transport,Bus,Hart-Turner,Credit Card,Russellside,3
1274,2024-09-25 20:09:00.546933,497.88,Utilities,Internet,"Rice, Kelly and Vargas",UPI,Sydneyland,1
1275,2025-03-17 21:47:56.384128,402.8,Health,Clinic,Arellano and Sons,Cash,West Shelley,5
1276,2024-10-13 02:58:22.817060,626.26,Entertainment,Movies,Salas LLC,Credit Card,Mariahmouth,3
1277,2024-06-11 19:35:29.054345,139.16,Transport,Train,Hobbs-Taylor,Credit Card,Lake Johnberg,2
1278,2025-02-14 21:11:09.627061,9.97,Shopping,Electronics,Dawson Ltd,UPI,Reedtown,4
1279,2024-11-12 01:33:13.842774,305.64,Shopping,Home Goods,Ewing Group,Wallet,West Shannonborough,3
1280,2024-10-14 20:24:56.381549,270.98,Health,Insurance,Carpenter and Sons,Debit Card,Contrerashaven,5
1281,2024-08-16 20:22:06.559309,765.58,Utilities,Water,"Robinson, Doyle and Fisher",Cash,West Beth,4
1282,2025-01-02 22:41:32.753958,773.06,Shopping,Electronics,"Schultz, Stevens and Thornton",UPI,North Calvinborough,1
1283,2024-11-20 04:08:57.334857,827.35,Transport,Uber,Haney Inc,Wallet,Christyside,2
1284,2024-08-18 09:17:27.127015,706.73,Health,Clinic,"Clay, Bowers and Duncan",Wallet,Lake Michael,1
1285,2024-10-30 13:30:58.008895,750.29,Entertainment,Concerts,"Ferguson, Bruce and Brooks",Debit Card,Kennethview,5
1286,2024-08-06 07:07:33.932148,439.16,Entertainment,Concerts,"Hunter, Long and Sharp",Cash,Karinaton,3
1287,2024-07-11 19:00:24.634286,793.51,Transport,Fuel,Cortez and Sons,Cash,North Andrew,4
1288,2024-07-24 08:49:09.967952,588.24,Food,Groceries,Weber-Harris,Cash,Raymondmouth,5
1289,2024-12-01 21:06:40.105955,928.23,Food,Groceries,"Lopez, Hanson and Lee",Wallet,Tracystad,5
1290,2024-08-08 08:32:56.890198,383.9,Entertainment,Games,"Powers, Kim and Kirk",Cash,New Jonathonborough,2
1291,2024-08-05 19:37:08.128499,570.35,Transport,Fuel,Trujillo LLC,UPI,Matthewstown,1
1292,2024-08-05 17:07:44.359393,857.99,Health,Pharmacy,Fields-Pearson,Credit Card,South Brenda,2
1293,2024-08-17 04:15:34.763338,104.12,Utilities,Internet,Brown and Sons,UPI,North Emily,4
1294,2024-06-18 11:38:29.718919,790.04,Transport,Uber,"Lee, Lewis and Perez",Debit Card,Anthonymouth,5
1295,2025-02-12 05:32:05.727027,255.27,Food,Fast Food,"Spencer, Sanchez and Ward",Wallet,South Kyleside,1
1296,2024-05-26 23:34:22.712984,723.23,Shopping,Home Goods,Cook and Sons,Wallet,Brittanyside,2
1297,2024-08-01 20:20:53.139560,372.77,Transport,Uber,Johnson Inc,Credit Card,North Bradleyland,4
1298,2024-09-16 23:22:55.348129,325.98,Shopping,Home Goods,Hernandez Ltd,Credit Card,Charlestown,3
1299,2024-07-27 08:32:43.587190,243.51,Food,Fast Food,Rhodes Group,Wallet,Port Mariaton,1
1300,2025-05-20 01:28:09.977149,666.76,Shopping,Home Goods,Day Group,Debit Card,Cooperburgh,1
1301,2025-02-23 13:49:00.042749,692.69,Health,Clinic,Schneider LLC,Debit Card,Lake Michaelbury,1
1302,2025-01-30 18:05:50.689290,153.25,Food,Groceries,Green-Townsend,Debit Card,Markstad,1
1303,2024-06-05 00:12:39.044322,65.1,Shopping,Electronics,"Rivera, Garza and Warren",Credit Card,Marktown,5
1304,2024-12-07 06:38:08.390507,215.5,Shopping,Electronics,Mora and Sons,Credit Card,Cunninghamchester,2
1305,2025-04-20 01:31:11.598331,712.84,Utilities,Internet,"Wilson, Young and Jackson",UPI,Davisport,5
1306,2025-03-28 17:55:07.410141,917.78,Utilities,Water,"Nixon, Lopez and Herring",Debit Card,Gonzalezton,1
1307,2024-06-06 07:49:05.044732,976.95,Transport,Fuel,"Murphy, Bell and Lewis",Debit Card,Port Richardville,3
1308,2025-02-17 23:03:03.433312,801.59,Shopping,Clothing,"Moody, Buck and Pearson",Cash,Millerstad,4
1309,2025-03-16 02:22:26.980904,788.51,Food,Fast Food,Burns-Meza,Cash,Lake Kathrynchester,1
1310,2025-03-19 09:52:07.457810,647.79,Utilities,Water,"Foster, James and Holmes",Wallet,Carrollfort,5
1311,2025-01-27 22:55:34.590398,215.6,Utilities,Electricity,Anderson LLC,Wallet,Port Joshua,2
1312,2024-08-26 12:03:15.751091,376.59,Utilities,Electricity,Gray-Ortega,UPI,Websterbury,4
1313,2024-09-23 22:50:30.868012,113.22,Utilities,Internet,Wolf-Hall,Wallet,Fleminghaven,5
1314,2024-08-31 12:56:25.898530,455.25,Utilities,Internet,"Mcgee, Ashley and Harrington",Debit Card,Juanmouth,1
1315,2024-07-05 15:57:31.912154,152.12,Food,Restaurants,"Johnson, Dorsey and Mitchell",Wallet,Port Jenniferchester,2
1316,2024-10-25 04:27:50.082322,637.33,Transport,Bus,"Nguyen, Parker and Torres",Credit Card,Kaylaberg,5
1317,2025-02-14 02:36:06.769741,818.83,Health,Insurance,Guzman Inc,Credit Card,Lopezport,1
1318,2025-03-08 21:15:54.449658,595.83,Food,Groceries,"Miller, Cross and Robinson",Credit Card,Robertside,5
1319,2024-09-10 04:44:18.757780,80.59,Shopping,Home Goods,"Jackson, Thomas and Brooks",Cash,Charlesberg,4
1320,2025-02-13 08:36:48.133809,387.21,Shopping,Home Goods,Campbell Group,Wallet,South Michellemouth,5
1321,2025-01-08 18:55:24.807236,285.9,Food,Fast Food,Perez LLC,Debit Card,East William,5
1322,2025-04-18 15:41:16.378973,373.9,Utilities,Electricity,Jensen LLC,UPI,Craigtown,5
1323,2024-09-13 05:29:57.083282,110.22,Shopping,Home Goods,"Williams, Floyd and Williams",UPI,Palmerfort,5
1324,2025-02-02 10:53:32.108901,815.2,Entertainment,Games,Morris-Yang,Debit Card,Port Aaronchester,1
1325,2025-04-02 17:02:34.711179,349.9,Health,Insurance,Cervantes-Mitchell,Cash,Brittanyborough,5
1326,2025-01-07 04:31:03.292561,944.55,Shopping,Clothing,Gonzalez Ltd,Credit Card,Sarahview,5
1327,2025-02-21 20:05:01.952885,85.77,Food,Fast Food,"Perez, Evans and Flowers",UPI,Lake Jennifer,3
1328,2024-05-21 06:18:24.318459,852.98,Shopping,Clothing,Carroll-Mitchell,UPI,Johnsonmouth,3
1329,2024-12-27 14:49:40.980439,49.27,Transport,Fuel,Norris LLC,Credit Card,Cochranville,5
1330,2024-10-17 12:53:44.122695,240.06,Entertainment,Games,"Stafford, Johnson and Barnes",Credit Card,Port Dakota,1
1331,2024-05-26 13:43:28.835161,749.33,Shopping,Electronics,Padilla-Randall,Cash,East Anita,3
1332,2024-07-04 09:29:18.036126,635.61,Transport,Train,Bender-Mitchell,Debit Card,South Kim,5
1333,2025-01-30 03:34:33.250812,660.25,Health,Clinic,Lindsey Inc,Cash,Lake Andrew,2
1334,2025-02-25 04:19:05.598880,10.93,Entertainment,Movies,Cooper PLC,Cash,Bakerhaven,5
1335,2024-10-30 15:11:22.058558,915.87,Entertainment,Movies,Moreno-Williams,Cash,Kennethport,4
1336,2025-03-31 21:20:44.535208,772.26,Entertainment,Games,Perez-Herrera,Cash,Johnsonborough,1
1337,2024-12-17 16:56:35.781314,503.27,Entertainment,Games,Robinson Group,Wallet,Allisonmouth,3
1338,2025-03-14 23:04:49.116150,828.97,Utilities,Internet,"Hines, Scott and Johnson",UPI,Adamfort,4
1339,2025-01-27 16:56:12.803234,506.37,Health,Pharmacy,Davenport PLC,Cash,East Amymouth,1
1340,2024-06-22 00:26:09.134877,878.48,Utilities,Water,"Carpenter, Roman and Davis",Debit Card,Garciashire,3
1341,2024-07-10 00:30:07.993256,221.59,Utilities,Electricity,Edwards and Sons,Wallet,West Ericstad,5
1342,2025-02-19 11:24:06.227290,906.51,Entertainment,Games,"Gonzalez, Miller and Green",Cash,Erikaview,4
1343,2024-08-10 18:06:29.154643,873.02,Utilities,Internet,Palmer-Martin,Credit Card,North Seantown,1
1344,2025-04-12 12:03:46.034164,686.87,Transport,Uber,Yoder-Bass,Cash,Melissaburgh,4
1345,2024-12-18 07:59:43.617464,869.88,Food,Restaurants,"Schneider, Holland and Kim",UPI,Robertshire,3
1346,2024-05-22 21:10:48.895082,824.69,Food,Restaurants,Chen-Mahoney,Debit Card,Mackmouth,3
1347,2024-11-25 19:53:38.875868,23.84,Health,Clinic,"Burnett, Horton and Kirk",Cash,South Jerome,2
1348,2025-02-22 05:26:00.118131,719.1,Utilities,Electricity,Moody Group,Credit Card,South Neil,3
1349,2024-11-26 07:50:12.100983,26.05,Entertainment,Games,Dennis-Moore,Debit Card,Jacobmouth,2
1350,2024-06-27 21:31:23.585646,163.27,Utilities,Electricity,Lopez Group,Cash,West Kyle,3
1351,2024-07-26 03:48:07.452887,413.04,Health,Pharmacy,Lee Inc,Credit Card,Coxburgh,5
1352,2025-05-20 02:14:00.868642,707.76,Health,Pharmacy,Walker-Hernandez,UPI,East Shawn,5
1353,2025-03-19 21:20:59.458076,671.86,Food,Restaurants,"Sullivan, Kirk and Ray",UPI,East Mary,1
1354,2025-01-21 17:01:02.697175,233.17,Shopping,Clothing,Johnson-Gordon,UPI,West Brianview,2
1355,2025-02-09 04:00:14.881904,104.61,Shopping,Home Goods,Harvey Group,Cash,Sanchezside,2
1356,2024-07-19 11:44:21.050381,678.73,Utilities,Water,Stevens-Baker,Cash,Olsonton,1
1357,2024-09-13 03:03:39.810755,164.02,Health,Pharmacy,Parsons Inc,UPI,Ellisberg,2
1358,2024-11-02 09:56:20.219187,800.66,Entertainment,Concerts,"Morales, Silva and Smith",Credit Card,Marcmouth,2
1359,2024-09-02 06:10:06.160872,789.13,Food,Groceries,Walton LLC,Cash,Millsfort,1
1360,2025-02-08 05:26:45.458388,780.8,Shopping,Home Goods,Evans-Harrison,Wallet,Michelletown,3
1361,2024-09-10 14:48:36.238458,388.98,Utilities,Electricity,"Roberson, Tate and Rowe",Credit Card,Wayneton,5
1362,2024-10-02 09:57:45.886838,157.54,Food,Restaurants,Scott-Thompson,Cash,Perezhaven,5
1363,2024-08-20 07:21:29.938867,698.09,Utilities,Water,Barrett-Mills,Wallet,New Robert,3
1364,2024-08-10 06:26:02.754118,479.46,Entertainment,Movies,Kim-Mcdonald,Wallet,Lake David,4
1365,2024-07-15 11:05:08.312019,763.47,Transport,Train,"Palmer, Carpenter and Parker",Cash,Elizabethchester,3
1366,2024-08-19 19:48:25.310965,287.59,Shopping,Home Goods,Osborn-Stone,Cash,New Sierra,1
1367,2024-12-29 15:23:25.708782,761.61,Shopping,Home Goods,Frazier Ltd,Cash,Ryantown,5
1368,2024-12-04 09:57:37.145212,851.42,Food,Groceries,Schmidt-Ryan,Credit Card,Haasfurt,2
1369,2025-03-01 11:14:16.082168,893.16,Health,Clinic,"Willis, Howe and Davis",Cash,Wilsonville,1
1370,2024-09-28 06:59:12.730981,521.63,Utilities,Water,Jones Ltd,Wallet,North Suzanne,2
1371,2024-12-24 21:46:28.145716,102.03,Shopping,Clothing,Mcgrath-Myers,Credit Card,New Amandastad,1
1372,2024-07-19 03:17:12.348619,432.07,Transport,Uber,Delgado-Roberts,Debit Card,Charlesborough,4
1373,2024-07-17 06:34:07.971116,686.12,Health,Insurance,Watson PLC,Cash,Lopezland,3
1374,2024-09-30 07:07:14.953319,676.04,Shopping,Home Goods,Armstrong-Morales,UPI,Port Michaelside,5
1375,2024-07-06 18:02:37.159301,442.32,Food,Restaurants,Wang-Reyes,Debit Card,Robinsonmouth,3
1376,2024-08-08 11:37:01.508482,614.03,Entertainment,Movies,"Padilla, Gibson and Williams",UPI,Lake Scott,5
1377,2024-10-04 12:58:34.868116,786.56,Entertainment,Concerts,Alvarado-Gibson,Debit Card,Kramertown,5
1378,2024-12-11 12:52:38.776525,707.36,Entertainment,Movies,Ward-Jackson,Cash,South Eduardochester,1
1379,2024-11-05 20:20:28.619136,715.5,Utilities,Electricity,Lewis Group,Wallet,Henryport,5
1380,2025-04-10 09:10:19.024145,701.98,Utilities,Internet,"Barnes, Davis and Powell",Debit Card,Leblancstad,3
1381,2024-08-15 16:20:50.614879,291.16,Health,Pharmacy,Davis-George,Wallet,North Peterhaven,2
1382,2024-06-04 19:35:24.088937,818.36,Food,Restaurants,Faulkner Inc,Credit Card,Williamsshire,5
1383,2024-09-29 20:28:10.918050,685.97,Shopping,Clothing,"Jacobs, Vargas and Alvarez",Cash,South Jamesview,5
1384,2024-12-28 09:40:06.353114,695.95,Health,Clinic,Ramirez Group,UPI,Lake Kevin,2
1385,2025-01-30 16:41:43.480756,800.52,Entertainment,Games,Trevino and Sons,UPI,West Kylie,3
1386,2024-10-14 11:52:22.039594,438.56,Shopping,Home Goods,Ryan and Sons,Cash,Lake Dwayneview,3
1387,2025-04-14 01:38:04.149814,60.28,Food,Restaurants,"Mcdonald, Hines and Carr",Cash,New Melissafort,3
1388,2025-05-03 09:25:58.969918,986.57,Food,Fast Food,"Wilson, Brown and Thornton",Cash,New Carrieland,2
1389,2025-04-10 16:05:08.385103,634.99,Entertainment,Games,Murray and Sons,Wallet,South Janet,4
1390,2024-05-28 13:54:36.891650,48.66,Utilities,Electricity,Thomas-Burns,Wallet,South Lisaton,5
1391,2024-10-19 07:00:19.990755,797.85,Health,Insurance,Davis PLC,Debit Card,New Stephanie,5
1392,2025-02-18 14:38:54.933375,750.43,Transport,Uber,Romero-Houston,Credit Card,New Johnfort,1
1393,2024-07-02 02:08:12.094457,662.0,Food,Restaurants,"Shaffer, Doyle and Hart",Cash,Huntermouth,4
1394,2025-04-08 01:28:39.472807,186.97,Transport,Uber,Thompson and Sons,Credit Card,West Ian,3
1395,2025-05-09 12:24:03.918909,419.35,Health,Clinic,"Bailey, Reynolds and Nguyen",UPI,West Craig,1
1396,2024-12-20 20:07:46.839395,602.56,Transport,Fuel,Peterson Ltd,Credit Card,Lake Jeffreyport,3
1397,2025-05-17 07:20:50.490306,261.47,Health,Insurance,Harper-Dillon,UPI,Haroldshire,3
1398,2024-09-06 09:58:37.242493,561.89,Transport,Bus,Gonzales PLC,Debit Card,Smithhaven,4
1399,2025-01-31 20:30:38.034901,504.56,Entertainment,Concerts,Freeman-Bender,Debit Card,North Melinda,4
1400,2024-10-31 14:23:56.664714,737.39,Food,Groceries,Taylor Ltd,Credit Card,Davisfurt,4
1401,2024-12-16 15:28:36.268122,183.56,Shopping,Electronics,"Klein, Wilson and Vasquez",Wallet,Robertchester,2
1402,2024-08-31 14:33:25.037532,410.47,Health,Pharmacy,"Hodges, Simon and Stewart",Debit Card,New Matthew,1
1403,2025-02-20 10:07:55.402882,859.9,Food,Groceries,Delgado-Frey,UPI,Carolynport,4
1404,2025-03-03 00:12:49.180952,82.33,Entertainment,Games,Martin PLC,Wallet,Claytonshire,4
1405,2024-08-18 20:54:05.759964,745.65,Utilities,Water,Dorsey Ltd,UPI,New Alexandria,4
1406,2024-10-23 15:35:18.789364,315.27,Transport,Bus,Wagner and Sons,Debit Card,Cindyland,1
1407,2024-09-19 09:23:58.361515,588.61,Health,Insurance,White-Lane,Credit Card,Jamesbury,4
1408,2024-12-14 05:16:36.145576,336.14,Utilities,Water,Johnson-Rodriguez,Cash,Lake Katherine,5
1409,2024-08-17 16:53:54.992077,78.91,Health,Pharmacy,Duncan-Adams,Cash,West Brendaside,5
1410,2024-11-13 23:17:16.835547,8.36,Transport,Fuel,Davis Group,Wallet,West Christopher,4
1411,2024-09-01 00:23:20.913989,809.74,Entertainment,Games,Stein-Kim,Credit Card,Brendamouth,4
1412,2024-11-14 14:00:04.349218,166.87,Food,Restaurants,Weaver-Carlson,Credit Card,Smithbury,5
1413,2024-10-03 02:38:18.272425,599.95,Shopping,Electronics,Wilson-Mcgee,Cash,North Cynthiahaven,1
1414,2025-04-15 04:41:59.561385,134.99,Food,Fast Food,Griffith Group,Wallet,Shermantown,3
1415,2025-05-14 04:14:44.807240,582.52,Utilities,Internet,Vargas-Floyd,Cash,New Courtneymouth,5
1416,2025-02-12 13:33:51.877117,739.69,Entertainment,Concerts,Guerrero LLC,Cash,Juanborough,3
1417,2024-11-17 11:42:46.504369,385.26,Transport,Bus,Mcguire Inc,Credit Card,Port Richardview,2
1418,2025-03-12 19:36:30.852642,330.5,Utilities,Internet,Hall-Franklin,Wallet,Port Jasonhaven,1
1419,2024-10-21 04:30:35.932595,124.96,Health,Clinic,"Jimenez, Hays and Harris",Wallet,West Billy,2
1420,2024-07-11 20:04:43.177637,557.44,Health,Insurance,"Mercer, Smith and Romero",Credit Card,Lake Benjamin,5
1421,2024-07-02 06:09:47.365062,204.44,Utilities,Electricity,Ramsey PLC,Wallet,Lake Markview,4
1422,2024-10-31 13:11:07.683601,506.48,Transport,Train,Lin-Martin,Debit Card,New Angela,2
1423,2024-09-16 08:58:06.154154,792.93,Food,Restaurants,Black-Roth,Debit Card,New Lauraberg,1
1424,2025-01-12 06:33:18.879288,610.01,Shopping,Electronics,Diaz Group,Cash,East Carrie,5
1425,2024-09-19 00:08:11.894818,136.67,Transport,Uber,Randall-Douglas,Wallet,Jenniferview,1
1426,2024-06-10 14:11:43.072426,83.89,Shopping,Clothing,Park PLC,Credit Card,Bellborough,3
1427,2025-04-14 18:30:14.834163,164.01,Transport,Train,Vaughn-Webb,Credit Card,Melissaville,1
1428,2024-07-06 22:37:45.849594,494.41,Health,Pharmacy,Stephens Group,UPI,Christianshire,3
1429,2025-01-13 02:51:00.843847,46.3,Utilities,Electricity,Holland-Green,Cash,Angelabury,5
1430,2025-02-21 08:09:55.451719,238.05,Shopping,Clothing,Hawkins and Sons,Cash,West Susanmouth,2
1431,2025-02-02 11:58:28.822344,566.69,Health,Insurance,Hurley Ltd,UPI,Brownstad,4
1432,2024-06-06 11:03:27.360679,807.19,Entertainment,Movies,Kramer and Sons,Wallet,Mitchellport,5
1433,2024-12-11 10:13:53.677362,361.74,Transport,Train,Cooper Group,Wallet,Kristenville,3
1434,2024-11-20 06:26:46.566268,452.14,Shopping,Home Goods,"Perez, Lopez and Freeman",UPI,New Cindyfurt,1
1435,2025-03-22 22:31:26.900094,586.43,Health,Insurance,Cooke LLC,UPI,Port Carloston,1
1436,2024-06-03 21:10:42.457895,380.93,Utilities,Water,Dixon Group,Wallet,Nicholasmouth,1
1437,2024-08-14 21:08:32.481252,971.0,Shopping,Home Goods,Allen-Griffin,Debit Card,East Annville,3
1438,2024-12-13 22:53:53.153137,544.65,Transport,Uber,Lopez Inc,Debit Card,North Allison,3
1439,2024-11-14 21:06:07.846383,660.31,Entertainment,Games,Clark-Johnson,UPI,Guerrerohaven,3
1440,2025-04-26 05:19:59.205172,438.32,Shopping,Home Goods,Cook Inc,Wallet,Gonzalezfurt,1
1441,2024-09-04 20:11:58.569895,151.61,Entertainment,Movies,Wright-Gregory,Cash,Coffeyside,2
1442,2024-09-07 23:32:28.841992,848.38,Shopping,Electronics,Hebert Group,Wallet,Cruzchester,5
1443,2024-08-18 03:31:12.448160,18.26,Health,Pharmacy,Patton-Wright,Cash,Kellytown,5
1444,2024-09-08 06:15:27.802872,901.48,Utilities,Water,Ortega-Stephens,UPI,Allisontown,5
1445,2024-07-31 03:08:58.598118,143.67,Shopping,Home Goods,Solis-Lewis,Wallet,Port Bradleytown,2
1446,2024-09-29 04:57:39.892988,426.45,Entertainment,Movies,Love-Richards,UPI,New Brendan,2
1447,2025-01-25 09:57:43.518309,591.19,Utilities,Internet,Wallace Ltd,Wallet,Pamburgh,4
1448,2024-10-08 01:59:59.523207,287.45,Shopping,Electronics,Carney-Jones,Wallet,Whitestad,1
1449,2024-07-11 10:09:05.150883,753.62,Shopping,Home Goods,Sullivan-Moore,Credit Card,Lake Michael,2
1450,2024-10-09 23:13:27.755691,839.19,Food,Groceries,Velasquez PLC,UPI,Rogersfort,1
1451,2025-01-20 07:24:44.060460,177.08,Utilities,Electricity,"Yu, Trevino and Sawyer",Credit Card,South Michellemouth,4
1452,2025-03-15 18:41:21.691511,505.18,Shopping,Clothing,Rodriguez-Mckinney,UPI,Theresashire,3
1453,2025-03-27 02:09:46.379151,647.75,Transport,Fuel,"Gray, Watson and Brown",Cash,Port Nicholas,1
1454,2025-04-23 05:27:03.068001,5.41,Transport,Fuel,"Wilson, Larson and Frazier",Credit Card,Kylehaven,2
1455,2024-12-23 14:15:59.837004,503.43,Shopping,Clothing,Williams-Walker,Credit Card,West Amandaside,2
1456,2024-07-13 08:35:29.421813,312.68,Utilities,Internet,"Savage, Brooks and Hutchinson",Credit Card,East Jerryside,1
1457,2025-02-27 20:53:01.583586,809.04,Shopping,Electronics,"Palmer, Sullivan and Brady",Wallet,Port Bethanychester,2
1458,2024-06-05 20:24:33.245945,305.2,Entertainment,Concerts,"Williams, Wright and Branch",UPI,Port Markfurt,5
1459,2025-04-07 03:13:52.878976,506.03,Transport,Bus,Smith-Vargas,Cash,West Laura,1
1460,2024-10-31 05:24:49.756149,617.69,Health,Pharmacy,Arias Ltd,Cash,West James,1
1461,2025-03-27 04:08:59.112945,973.12,Utilities,Electricity,Holloway-Smith,Cash,North Michael,1
